Number_of_Stations: 5394
Stat_ID    Easting_x    Norting_Y   Altitude  Longitude    Latitude   Bl_ID   Start_Date     End_Date   State   data_avail  geoQualLev   Station_Name 
  03306   4244456.19   5622521.80     240.00    8.38330    50.68330      -9   1951-01-01   1999-07-31      XX      100.00%           9   Mittenaar-Bicken
  03307   4444636.14   5260092.41     981.00   11.26540    47.47780      -9   1941-01-01   2015-12-31      XX       98.67%           3   Mittenwald-Buckelwiesen
  03308   4610593.01   5895834.68      72.00   13.65460    53.18460      -9   1969-01-01   2015-12-31      XX       96.50%           3   Mittenwalde/Uckermark
  03309   4394833.54   5279923.84     909.00   10.60000    47.65000      -9   1951-01-01   1977-10-31      XX      100.00%           5   Mittersulzberg
  03310   4569607.81   5649214.70     283.00   12.99120    50.97520      -9   1969-01-01   2002-06-30      XX       93.26%           9   Mittweida
  03311   4546698.69   5755225.25     122.00   12.67900    51.93040      -9   1969-01-01   2006-12-31      XX      100.00%           9   Mochau
  03312   4557098.60   5708848.28     102.00   12.82260    51.51260      -9   1951-01-01   2002-12-31      XX       99.85%           9   Mockrehna
  03313   4267702.01   5515550.86     508.00    8.77710    49.73280      -9   1936-09-01   2001-01-31      XX       86.41%           9   Modautal-Neunkirchen
  03314   4497008.90   5778972.70      62.00   11.95630    52.14580      -9   1969-01-01   2006-12-31      XX      100.00%           9   Moeckern
  03315   4307974.50   5468360.18     181.00    9.35810    49.32310      -9   1888-01-01   2003-12-31      XX       90.16%           9   Moeckmuehl
  03316   4226713.16   5713664.49     238.00    8.06390    51.49270      -9   1941-01-01   2015-11-30      XX       97.33%           1   Moehnesee_(Moehnetalsperre_)
  03317   4413597.93   5942999.22      42.00   10.69430    53.61280      -9   1975-07-01   1984-09-30      XX      100.00%          10   Moelln
  03318   4295955.81   5553896.20     160.00    9.14830    50.08740      -9   1951-01-01   2005-12-31      XX      100.00%           9   Moembris-Niedersteinbach
  03319   4302127.59   5517699.86     239.00    9.25300    49.76440      -9   1941-01-01   2015-12-31      XX       96.45%           3   Roellbach
  03320   4112225.88   5688076.30      49.00    6.44990    51.19700      -9   1935-01-01   2000-03-31      XX       96.94%           9   Moenchengladbach
  03321   4105442.41   5681328.75      77.00    6.36070    51.13200      -9   1951-01-01   2015-12-31      XX       95.26%           3   Moenchengladbach-Hilderath
  03322   4440454.22   5648377.25     262.00   11.15220    50.96880      -9   1969-01-01   2006-12-31      XX      100.00%           9   Moenchenholzhausen
  03323   4417379.42   6010155.93     115.00   10.73330    54.21670      -9   1961-01-01   1986-08-31      XX      100.00%          10   Moenchneversdorf
  03324   4322218.10   5439342.42     485.00    9.56670    49.06670      -9   1931-01-01   1965-12-30      XX       97.14%           5   Moenchsberg
  03325   4265109.95   5500870.28     175.00    8.75000    49.60000      -9   1941-01-01   2000-01-31      XX       99.02%           9   Moerlenbach
  03326   4426642.56   5414732.50     414.00   11.00000    48.86670      -9   1951-01-01   1972-12-31      XX      100.00%           5   Moernsheim
  03329   4166984.95   5562283.05     340.00    7.34360    50.10440      -9   1931-01-01   2015-12-31      XX       97.45%           3   Moersdorf
  03330   4206666.26   5519823.37     294.00    7.92910    49.74450      -9   1951-01-01   1999-03-31      XX       99.99%           9   Moersfeld
  03331   4485191.26   5786882.12      64.00   11.78330    52.21670      -9   1969-01-01   1990-02-28      XX       99.22%          10   Moeser
  03332   4396113.51   5408988.64     416.00   10.58540    48.81070      -9   1900-01-01   2002-12-31      XX       97.81%           9   Moettingen
  03333   4346899.56   5921819.68      32.00    9.69740    53.40740      -9   1931-01-01   2015-12-31      XX       97.55%           1   Moisburg
  03334   4414509.46   5652968.38     300.00   10.78180    51.00680      -9   1971-01-01   2002-12-31      XX      100.00%           9   Molschleben
  03335   4416836.51   5413012.73     495.00   10.86670    48.85000      -9   1951-01-01   1987-10-31      XX      100.00%          10   Monheim
  03336   4413810.41   5409544.16     475.00   10.82620    48.81840      -9   1987-11-01   2005-12-31      XX      100.00%           9   Monheim-Itzing
  03337   4091615.74   5619206.58     509.00    6.23330    50.56670      -9   1931-01-01   2006-12-31      XX      100.00%           9   Monschau
  03338   4095227.38   5614253.61     575.00    6.28940    50.52490      -9   1978-01-01   1998-06-30      XX       86.96%           9   Monschau_(Bratherhof)
  03339   4089441.82   5614177.97     535.00    6.20830    50.52020      -9   1941-01-01   2015-12-31      XX       96.89%           3   Monschau-Kalterherberg
  03340   4202144.13   5597438.49     265.00    7.80610    50.43830      -9   1938-01-01   2015-12-31      XX       47.01%           3   Montabaur
  03341   4432204.52   5339122.42     550.00   11.08810    48.18740      -9   1971-01-01   2015-12-31      XX      100.00%           3   Moorenweis-Grunertshofen
  03342   4195641.46   5918148.00       0.00    7.43200    53.30910      -9   1971-01-01   2015-12-31      XX       99.79%           3   Moormerland-Neermoor
  03343   4500318.11   5366816.47     445.00   12.00430    48.44010      -9   1932-11-01   2005-12-31      XX       98.63%           9   Moosburg/Isar-Pfrombach
  03344   4377191.62   5274708.43    1013.00   10.36670    47.60000      -9   1951-01-01   1973-12-31      XX      100.00%           5   Mooshuette
  03345   4536543.55   5589576.70     672.00   12.51450    50.44210      -9   1969-01-01   2004-02-29      XX       96.47%           9   Morgenroethe-Rautenkranz
  03346   4353685.07   5731496.58     181.00    9.88330    51.70000      -9   1951-01-01   2006-12-31      XX      100.00%           9   Moringen
  03347   4347359.00   5735959.19     271.00    9.78990    51.73840      -9   1931-01-01   2006-12-31      XX       97.37%           9   Moringen-Fredelsloh
  03348   4350429.54   5733918.82     240.00    9.83520    51.72090      -9   1990-07-01   2015-12-31      XX       99.85%           3   Moringen-Lutterbeck
  03349   4619480.75   5671581.28     166.00   13.70850    51.16800      -9   1969-01-01   2003-12-31      XX       98.56%           9   Moritzburg
  03350   4198459.37   5645230.27     220.00    7.71550    50.86490      -9   1931-01-01   2015-12-31      XX       97.45%           3   Morsbach
  03351   4271168.21   6089438.29      10.00    8.43330    54.88330      -9   1941-01-01   1997-06-30      XX       86.72%           9   Morsum/Sylt
  03352   4290288.78   5472715.42     200.00    9.11280    49.35640      -9   1931-01-01   2003-12-31      XX       98.63%           9   Mosbach-Diedesheim
  03353   4276848.32   5504496.12     325.00    8.91010    49.63700      -9   1931-01-01   2000-12-31      XX       98.57%           9   Mossautal-Hiltersklingen
  03354   4341745.49   5587125.97     436.00    9.77380    50.39990      -9   1931-01-01   2005-12-31      XX       97.34%           9   Motten
  03355   4608589.50   5786280.55      47.00   13.58850    52.20080      -9   1989-01-01   2003-12-31      XX      100.00%           9   Motzen
  03356   4294154.00   5493412.23     496.00    9.15520    49.54360      -9   1941-01-01   2015-12-31      XX       96.78%           1   Mudau-Schlossau
  03357   4486213.67   5687621.10     147.00   11.80220    51.32450      -9   1947-05-01   2015-12-31      XX       88.59%           3   Muecheln/Geiseltal-Stoebnitz
  03358   4688462.27   5690151.43     147.00   14.70370    51.31620      -9   1969-01-01   2010-10-31      XX       73.70%           9   Muecka
  03359   4294133.43   5613513.20     300.00    9.09030    50.62210      -9   1941-01-01   2004-12-31      XX       96.88%           9   Muecke-Ruppertenrod
  03360   4392494.41   5819558.91      50.00   10.41670    52.50000      -9   1978-10-01   1988-12-31      XX      100.00%          10   Mueden/Aller-Ettenbuettel
  03361   4268248.71   5427707.07     246.00    8.83570    48.94430      -9   1941-01-01   2003-12-31      XX       98.41%           9   Muehlacker_(Schulstr.)
  03362   4271136.79   5430683.29     244.00    8.87340    48.97210      -9   2000-08-01   2015-12-31      XX       97.99%           3   Muehlacker
  03363   4272796.55   5423933.58     312.00    8.89980    48.91210      -9   1986-05-01   1996-09-30      XX      100.00%           9   Muehlacker-Grossglattbach
  03364   4417020.86   5637495.99     286.00   10.82110    50.86810      -9   1890-07-01   2015-12-31      XX       99.20%           3   Drei_Gleichen-Muehlberg
  03365   4584903.88   5700524.44      90.00   13.22110    51.43430      -9   1969-01-01   2005-12-31      XX       99.54%           9   Muehlberg/Elbe
  03366   4537284.52   5349037.73     406.00   12.50240    48.27910      -9   1953-01-01   2015-12-31      XX      100.00%           3   Muehldorf
  03367   4450550.07   5959594.66      51.00   11.25000    53.76670      -9   1951-01-01   2003-12-31      XX       99.37%           9   Muehlen_Eichsen
  03368   4346901.74   5984113.05       6.00    9.66670    53.96670      -9   1941-01-01   1986-07-31      XX       95.62%          10   Muehlenbarbek
  03369   4399605.97   5941851.81      42.00   10.48330    53.60000      -9   1978-01-01   2006-12-31      XX      100.00%           9   Muehlenrade
  03370   4387895.01   5675822.00     300.00   10.39560    51.20760      -9   1990-01-01   2004-11-30      XX       81.61%           9   Muehlhausen
  03371   4461496.44   5448399.92     420.00   11.47190    49.17260      -9   1931-01-01   2015-12-31      XX       97.84%           1   Muehlhausen/Oberpfalz-Weihersdorf
  03372   4494733.43   5600219.50     478.00   11.92570    50.53890      -9   1951-01-01   2015-12-31      XX       99.87%           3   Muehltroff
  03373   4665833.02   5792787.88      42.00   14.42840    52.24500      -9   1955-01-01   2003-12-31      XX       64.80%           9   Muellrose
  03374   4483344.91   5562549.26     601.00   11.76670    50.20000      -9   1951-01-01   1965-12-30      XX      100.00%           5   Muenchberg_(Autobahn)
  03375   4483472.65   5560001.91     572.00   11.76860    50.17710      -9   1899-02-01   2005-12-31      XX       98.12%           9   Muenchberg-Straas
  03376   4644103.26   5822457.77      63.00   14.12320    52.51760      -9   1951-01-01   2015-12-31      XX       98.33%           3   Muencheberg
  03378   4467528.65   5334064.97     516.00   11.56360    48.14470      -9   1931-01-01   1999-02-28      XX       98.53%           9   Muenchen_(Sankt_Bonifaz)
  03379   4466000.58   5336119.64     515.00   11.54290    48.16310      -9   1954-06-01   2015-12-31      XX      100.00%           3   Muenchen-Stadt
  03381   4475549.40   5332201.70     526.00   11.67150    48.12830      -9   1931-01-01   2015-12-31      XX       88.93%           3   Muenchen-Kirchtrudering
  03382   4470236.73   5333983.54     521.00   11.60000    48.14410      -9   1945-11-01   1953-12-31      XX      100.00%           5   Muenchen-Bogenhausen
  03383   4462951.27   5336183.05     515.00   11.50190    48.16350      -9   1879-01-01   1954-12-30      XX      100.00%           5   Muenchen-Botanischer_Garten
  03384   4467720.88   5327237.24     556.00   11.56670    48.08330      -9   1971-01-01   1979-12-31      XX      100.00%           5   Muenchen-Harlaching
  03385   4462893.57   5336461.39     515.00   11.50110    48.16600      -9   1955-01-01   1999-03-31      XX      100.00%           9   Muenchen-Nymphenburg
  03386   4471491.86   5336489.89     512.00   11.61670    48.16670      -9   1931-01-01   1960-12-30      XX      100.00%           5   Muenchen-Oberfoehring
  03387   4458982.20   5335565.26     522.00   11.44860    48.15770      -9   1931-01-01   2005-12-31      XX       99.66%           9   Muenchen-Obermenzing
  03388   4473826.46   5328162.29     542.00   11.64860    48.09190      -9   1994-02-01   1997-01-31      XX      100.00%           9   Muenchen-Perlach
  03390   4478373.95   5333146.50     529.00   11.70940    48.13690      -9   1940-01-01   1992-04-30      XX       93.96%           9   Muenchen-Riem
  03391   4470240.14   5334639.50     529.00   11.60000    48.15000      -9   1951-01-01   1970-12-31      XX      100.00%           5   Muenchen-Sternwarte
  03392   4493331.83   5629441.07     360.00   11.90540    50.80160      -9   1946-01-01   2015-12-31      XX       94.52%           3   Lederhose
  03394   4398878.49   5500439.15     305.00   10.60000    49.63330      -9   1978-01-01   1982-12-31      XX      100.00%          10   Muenchsteinach
  03395   4336162.51   5703008.63     122.00    9.64330    51.43930      -9   1931-01-01   2015-12-31      XX       97.55%           1   Muenden-Gimte
  03396   4344796.13   5697260.78     135.00    9.76990    51.39010      -9   1941-01-01   2006-12-31      XX      100.00%           9   Muenden-Hedemuenden
  03397   4326304.35   5786709.78     115.00    9.45970    52.18800      -9   1978-01-01   2015-12-31      XX       83.56%           3   Muender,_Bad
  03398   4324786.78   5784636.05     168.00    9.43860    52.16890      -9   1951-01-01   1999-02-28      XX      100.00%           9   Muender,_Bad-Klein_Suentel
  03399   4368351.37   5571773.79     301.00   10.15320    50.26850      -9   1931-01-01   2015-12-31      XX      100.00%           3   Muennerstadt-Reichenbach
